T,D,L,Ly,G,Gy,Gz,A,Ay,Az,M,My,Mz,P,R,H
 36435, 675, , , 0.63, 3.32, 4.11, -0.04, 0.05, 0.97, 0.29, 0.06, -0.73, 2.85, 2.37, -318.09,*75
 36492, 670, GPGGA,170653.3G, 0.10, 6.28, 4.76, -0.02, 0.04, 0.97, 0.30, 0.06, -0.72, 2.58, 1.29, -320.17,*75
 36550, 670, , , 3.10, 3.41, 4.57, -0.03, 0.04, 0.97, 0.30, 0.07, -0.73, 2.43, 1.66, -317.16,*75
 36606, 660, , , -0.97, 1.58, -0.25, -0.03, 0.01, 0.97, 0.30, 0.07, -0.73, 0.80, 1.91, -316.93,*75
 36664, 677, , , -4.36, -2.73, -0.49, -0.04, 0.01, 0.97, 0.30, 0.07, -0.73, 0.78, 2.19, -315.34,*75
 36721, 672, , , -3.14, -0.26, -6.13, -0.04, 0.03, 0.97, 0.30, 0.06, -0.73, 1.92, 2.38, -318.21,*75
 36777, 677, , , -2.67, 0.14, -7.97, -0.02, 0.05, 0.96, 0.29, 0.06, -0.74, 3.01, 1.01, -318.39,*75
 36835, 680, , , 3.88, -2.95, -1.32, -0.01, 0.04, 0.94, 0.29, 0.06, -0.72, 2.16, 0.61, -318.75,*75
 36892, 674, , , -0.33, 5.07, 0.13, -0.02, 0.02, 0.98, 0.29, 0.07, -0.73, 1.15, 0.90, -316.61,*75
 36948, 668, , , 1.04, 1.83, 1.16, -0.00, 0.04, 0.95, 0.29, 0.07, -0.73, 2.34, 0.15, -316.89,*75
 37006, 671, , , 2.65, 4.26, 2.91, -0.01, 0.03, 0.99, 0.29, 0.07, -0.73, 1.75, 0.42, -314.02,*75
 37063, 664, , , 0.26, 12.33, 1.20, -0.02, 0.03, 0.98, 0.29, 0.07, -0.73, 1.70, 0.95, -315.09,*75
 37063, 654, , , 2.54, -3.74, 2.64, -0.01, 0.03, 0.95, 0.29, 0.07, -0.72, 1.70, 0.53, -314.44,*75
 37252, 661, , , 1.44, 2.89, -5.80, 0.00, 0.02, 0.95, 0.30, 0.08, -0.73, 1.08, -0.03, -313.84,*75
 37330, 687, GPGGA,170640, -6.21, 3.02, -6.50, 0.01, 0.02, 0.96, 0.30, 0.08, -0.73, 1.35, -0.33, -313.31,*75
 37388, 669,,170640, -7.44, 2.31, -5.34, 0.02, 0.04, 0.96, 0.30, 0.08, -0.73, 2.34, -0.94, -314.39,*75
 37445, 664, , , -0.81, 4.51, -3.92, 0.02, 0.03, 0.97, 0.30, 0.08, -0.74, 1.82, -1.28, -314.76,*75
